# x y r lon
0.953954 0.044480 0.954990 0.046593
0.953967 0.044546 0.955007 0.046662
0.953981 0.044612 0.955023 0.046730
0.953994 0.044678 0.955040 0.046798
0.954008 0.044744 0.955056 0.046867
0.954021 0.044810 0.955073 0.046935
0.954035 0.044876 0.955090 0.047003
0.954048 0.044942 0.955106 0.047071
0.954062 0.045007 0.955123 0.047139
0.954076 0.045073 0.955140 0.047208
0.954089 0.045139 0.955156 0.047276
0.954103 0.045205 0.955173 0.047344
0.954117 0.045270 0.955190 0.047412
0.954130 0.045336 0.955207 0.047480
0.954144 0.045402 0.955224 0.047548
0.954158 0.045467 0.955240 0.047616
0.954172 0.045533 0.955257 0.047684
0.954185 0.045599 0.955274 0.047752
0.954199 0.045664 0.955291 0.047820
0.954213 0.045730 0.955308 0.047888
0.954227 0.045795 0.955325 0.047955
0.954241 0.045861 0.955342 0.048023
0.954255 0.045926 0.955359 0.048091
0.954269 0.045992 0.955376 0.048159
0.954282 0.046057 0.955393 0.048226
0.954296 0.046123 0.955410 0.048294
0.954310 0.046188 0.955428 0.048362
0.954324 0.046254 0.955445 0.048429
0.954339 0.046319 0.955462 0.048497
0.954353 0.046384 0.955479 0.048565
0.954367 0.046450 0.955496 0.048632
0.954381 0.046515 0.955514 0.048700
0.954395 0.046580 0.955531 0.048767
0.954409 0.046645 0.955548 0.048835
0.954423 0.046711 0.955566 0.048902
0.954437 0.046776 0.955583 0.048969
0.954452 0.046841 0.955600 0.049037
0.954466 0.046906 0.955618 0.049104
0.954480 0.046971 0.955635 0.049172
0.954494 0.047036 0.955653 0.049239
0.954509 0.047101 0.955670 0.049306
0.954523 0.047166 0.955688 0.049373
0.954537 0.047231 0.955705 0.049441
0.954552 0.047296 0.955723 0.049508
0.954566 0.047361 0.955740 0.049575
0.954580 0.047426 0.955758 0.049642
0.954595 0.047491 0.955776 0.049709
0.954609 0.047556 0.955793 0.049776
0.954624 0.047621 0.955811 0.049843
0.954638 0.047686 0.955829 0.049910
0.954653 0.047751 0.955846 0.049977
0.954667 0.047815 0.955864 0.050044
0.954682 0.047880 0.955882 0.050111
0.954697 0.047945 0.955900 0.050178
0.954711 0.048010 0.955918 0.050245
0.954726 0.048074 0.955935 0.050312
0.954740 0.048139 0.955953 0.050378
0.954755 0.048204 0.955971 0.050445
0.954770 0.048268 0.955989 0.050512
0.954785 0.048333 0.956007 0.050579
0.954799 0.048397 0.956025 0.050645
0.954814 0.048462 0.956043 0.050712
0.954829 0.048527 0.956061 0.050779
0.954844 0.048591 0.956079 0.050845
0.954858 0.048655 0.956097 0.050912
0.954873 0.048720 0.956115 0.050978
0.954888 0.048784 0.956134 0.051045
0.954903 0.048849 0.956152 0.051111
0.954918 0.048913 0.956170 0.051178
0.954933 0.048977 0.956188 0.051244
0.954948 0.049042 0.956206 0.051310
0.954963 0.049106 0.956225 0.051377
0.954978 0.049170 0.956243 0.051443
0.954993 0.049235 0.956261 0.051509
0.955008 0.049299 0.956280 0.051576
0.955023 0.049363 0.956298 0.051642
0.955038 0.049427 0.956316 0.051708
0.955053 0.049491 0.956335 0.051774
0.955068 0.049555 0.956353 0.051840
0.955084 0.049620 0.956372 0.051906
0.955099 0.049684 0.956390 0.051972
0.955114 0.049748 0.956409 0.052039
0.955129 0.049812 0.956427 0.052105
0.955144 0.049876 0.956446 0.052171
0.955160 0.049940 0.956464 0.052236
0.955175 0.050004 0.956483 0.052302
0.955190 0.050067 0.956502 0.052368
0.955206 0.050131 0.956520 0.052434
0.955221 0.050195 0.956539 0.052500
0.955236 0.050259 0.956558 0.052566
0.955252 0.050323 0.956576 0.052632
0.955267 0.050387 0.956595 0.052697
0.955283 0.050450 0.956614 0.052763
0.955298 0.050514 0.956633 0.052829
0.955314 0.050578 0.956651 0.052894
0.955329 0.050641 0.956670 0.052960
0.955345 0.050705 0.956689 0.053025
0.955360 0.050769 0.956708 0.053091
0.955376 0.050832 0.956727 0.053157
0.955391 0.050896 0.956746 0.053222
0.955407 0.050959 0.956765 0.053288
0.955423 0.051023 0.956784 0.053353
0.955438 0.051087 0.956803 0.053418
0.955454 0.051150 0.956822 0.053484
0.955470 0.051213 0.956841 0.053549
0.955485 0.051277 0.956860 0.053614
0.955501 0.051340 0.956879 0.053680
0.955517 0.051404 0.956898 0.053745
0.955533 0.051467 0.956918 0.053810
0.955548 0.051530 0.956937 0.053875
0.955564 0.051593 0.956956 0.053940
0.955580 0.051657 0.956975 0.054005
0.955596 0.051720 0.956995 0.054071
0.955612 0.051783 0.957014 0.054136
0.955628 0.051846 0.957033 0.054201
0.955644 0.051909 0.957053 0.054266
0.955660 0.051973 0.957072 0.054331
0.955676 0.052036 0.957091 0.054395
0.955692 0.052099 0.957111 0.054460
0.955708 0.052162 0.957130 0.054525
0.955724 0.052225 0.957150 0.054590
0.955740 0.052288 0.957169 0.054655
0.955756 0.052351 0.957189 0.054720
0.955772 0.052414 0.957208 0.054784
0.955788 0.052477 0.957228 0.054849
0.955804 0.052539 0.957247 0.054914
0.955820 0.052602 0.957267 0.054978
0.955837 0.052665 0.957286 0.055043
0.955853 0.052728 0.957306 0.055107
0.955869 0.052791 0.957326 0.055172
0.955885 0.052853 0.957345 0.055236
0.955902 0.052916 0.957365 0.055301
0.955918 0.052979 0.957385 0.055365
0.955934 0.053042 0.957405 0.055430
0.955951 0.053104 0.957425 0.055494
0.955967 0.053167 0.957444 0.055558
0.955983 0.053229 0.957464 0.055623
0.956000 0.053292 0.957484 0.055687
0.956016 0.053354 0.957504 0.055751
0.956033 0.053417 0.957524 0.055815
0.956049 0.053479 0.957544 0.055880
0.956066 0.053542 0.957564 0.055944
0.956082 0.053604 0.957584 0.056008
0.956099 0.053667 0.957604 0.056072
0.956115 0.053729 0.957624 0.056136
0.956132 0.053791 0.957644 0.056200
0.956149 0.053854 0.957664 0.056264
0.956165 0.053916 0.957684 0.056328
0.956182 0.053978 0.957704 0.056392
0.956198 0.054040 0.957724 0.056456
0.956215 0.054102 0.957744 0.056520
0.956232 0.054165 0.957765 0.056583
0.956249 0.054227 0.957785 0.056647
0.956265 0.054289 0.957805 0.056711
0.956282 0.054351 0.957825 0.056775
0.956299 0.054413 0.957846 0.056838
0.956316 0.054475 0.957866 0.056902
0.956333 0.054537 0.957886 0.056966
0.956349 0.054599 0.957907 0.057029
0.956366 0.054661 0.957927 0.057093
0.956383 0.054723 0.957948 0.057156
0.956400 0.054785 0.957968 0.057220
0.956417 0.054847 0.957988 0.057283
0.956434 0.054908 0.958009 0.057346
0.956451 0.054970 0.958029 0.057410
0.956468 0.055032 0.958050 0.057473
0.956485 0.055094 0.958071 0.057537
0.956502 0.055155 0.958091 0.057600
0.956519 0.055217 0.958112 0.057663
0.956536 0.055279 0.958132 0.057726
0.956553 0.055340 0.958153 0.057789
0.956571 0.055402 0.958174 0.057853
0.956588 0.055463 0.958194 0.057916
0.956605 0.055525 0.958215 0.057979
0.956622 0.055586 0.958236 0.058042
0.956639 0.055648 0.958257 0.058105
0.956657 0.055709 0.958277 0.058168
0.956674 0.055771 0.958298 0.058231
0.956691 0.055832 0.958319 0.058294
0.956709 0.055894 0.958340 0.058356
0.956726 0.055955 0.958361 0.058419
0.956743 0.056016 0.958382 0.058482
0.956761 0.056077 0.958403 0.058545
0.956778 0.056139 0.958424 0.058608
0.956795 0.056200 0.958444 0.058670
0.956813 0.056261 0.958465 0.058733
0.956830 0.056322 0.958487 0.058796
0.956848 0.056383 0.958508 0.058858
0.956865 0.056445 0.958529 0.058921
0.956883 0.056506 0.958550 0.058983
0.956900 0.056567 0.958571 0.059046
0.956918 0.056628 0.958592 0.059108
0.956935 0.056689 0.958613 0.059171
0.956953 0.056750 0.958634 0.059233
0.956971 0.056810 0.958656 0.059295
0.956988 0.056871 0.958677 0.059358
0.957006 0.056932 0.958698 0.059420
0.957024 0.056993 0.958719 0.059482
0.957041 0.057054 0.958741 0.059544
0.957059 0.057115 0.958762 0.059607
0.957077 0.057175 0.958783 0.059669
0.957095 0.057236 0.958805 0.059731
0.957112 0.057297 0.958826 0.059793
0.957130 0.057357 0.958847 0.059855
0.957148 0.057418 0.958869 0.059917
0.957166 0.057479 0.958890 0.059979
0.957184 0.057539 0.958912 0.060041
0.957202 0.057600 0.958933 0.060103
0.957220 0.057660 0.958955 0.060165
0.957238 0.057721 0.958976 0.060226
0.957256 0.057781 0.958998 0.060288
0.957274 0.057842 0.959019 0.060350
0.957292 0.057902 0.959041 0.060412
0.957310 0.057962 0.959063 0.060473
0.957328 0.058023 0.959084 0.060535
0.957346 0.058083 0.959106 0.060597
0.957364 0.058143 0.959128 0.060658
0.957382 0.058203 0.959150 0.060720
0.957400 0.058264 0.959171 0.060781
0.957418 0.058324 0.959193 0.060843
0.957436 0.058384 0.959215 0.060904
0.957455 0.058444 0.959237 0.060966
0.957473 0.058504 0.959259 0.061027
0.957491 0.058564 0.959280 0.061088
0.957509 0.058624 0.959302 0.061149
0.957528 0.058684 0.959324 0.061211
0.957546 0.058744 0.959346 0.061272
0.957564 0.058804 0.959368 0.061333
0.957583 0.058864 0.959390 0.061394
0.957601 0.058924 0.959412 0.061455
0.957619 0.058984 0.959434 0.061516
0.957638 0.059044 0.959456 0.061578
0.957656 0.059103 0.959478 0.061639
0.957675 0.059163 0.959500 0.061700
0.957693 0.059223 0.959522 0.061760
0.957712 0.059283 0.959545 0.061821
0.957730 0.059342 0.959567 0.061882
0.957749 0.059402 0.959589 0.061943
0.957767 0.059461 0.959611 0.062004
0.957786 0.059521 0.959633 0.062065
0.957804 0.059581 0.959656 0.062125
0.957823 0.059640 0.959678 0.062186
0.957842 0.059699 0.959700 0.062247
0.957860 0.059759 0.959722 0.062307
0.957879 0.059818 0.959745 0.062368
0.957898 0.059878 0.959767 0.062428
0.957916 0.059937 0.959790 0.062489
0.957935 0.059996 0.959812 0.062549
0.957954 0.060056 0.959834 0.062610
0.957973 0.060115 0.959857 0.062670
0.957991 0.060174 0.959879 0.062730
0.958010 0.060233 0.959902 0.062791
0.958029 0.060293 0.959924 0.062851
0.958048 0.060352 0.959947 0.062911
0.958067 0.060411 0.959969 0.062971
0.958086 0.060470 0.959992 0.063032
0.958105 0.060529 0.960015 0.063092
0.958124 0.060588 0.960037 0.063152
0.958142 0.060647 0.960060 0.063212
0.958161 0.060706 0.960083 0.063272
0.958180 0.060765 0.960105 0.063332
0.958199 0.060824 0.960128 0.063392
0.958219 0.060882 0.960151 0.063452
0.958238 0.060941 0.960173 0.063512
0.958257 0.061000 0.960196 0.063571
0.958276 0.061059 0.960219 0.063631
0.958295 0.061117 0.960242 0.063691
0.958314 0.061176 0.960265 0.063751
0.958333 0.061235 0.960288 0.063810
0.958352 0.061293 0.960311 0.063870
0.958372 0.061352 0.960333 0.063930
0.958391 0.061411 0.960356 0.063989
0.958410 0.061469 0.960379 0.064049
0.958429 0.061528 0.960402 0.064108
0.958449 0.061586 0.960425 0.064168
0.958468 0.061644 0.960448 0.064227
0.958487 0.061703 0.960471 0.064287
0.958507 0.061761 0.960494 0.064346
0.958526 0.061820 0.960518 0.064405
0.958545 0.061878 0.960541 0.064465
0.958565 0.061936 0.960564 0.064524
0.958584 0.061994 0.960587 0.064583
0.958604 0.062053 0.960610 0.064642
0.958623 0.062111 0.960633 0.064701
0.958643 0.062169 0.960657 0.064760
0.958662 0.062227 0.960680 0.064819
0.958682 0.062285 0.960703 0.064878
0.958701 0.062343 0.960726 0.064937
0.958721 0.062401 0.960750 0.064996
0.958741 0.062459 0.960773 0.065055
0.958760 0.062517 0.960796 0.065114
0.958780 0.062575 0.960820 0.065173
0.958799 0.062633 0.960843 0.065232
0.958819 0.062691 0.960866 0.065290
0.958839 0.062749 0.960890 0.065349
0.958859 0.062806 0.960913 0.065408
0.958878 0.062864 0.960937 0.065466
0.958898 0.062922 0.960960 0.065525
0.958918 0.062980 0.960984 0.065584
0.958938 0.063037 0.961007 0.065642
0.958958 0.063095 0.961031 0.065701
0.958977 0.063152 0.961055 0.065759
0.958997 0.063210 0.961078 0.065817
0.959017 0.063267 0.961102 0.065876
0.959037 0.063325 0.961125 0.065934
0.959057 0.063382 0.961149 0.065992
0.959077 0.063440 0.961173 0.066051
0.959097 0.063497 0.961196 0.066109
0.959117 0.063555 0.961220 0.066167
0.959137 0.063612 0.961244 0.066225
0.959157 0.063669 0.961268 0.066283
0.959177 0.063727 0.961292 0.066341
0.959197 0.063784 0.961315 0.066399
0.959217 0.063841 0.961339 0.066457
0.959237 0.063898 0.961363 0.066515
0.959257 0.063955 0.961387 0.066573
0.959277 0.064012 0.961411 0.066631
0.959298 0.064069 0.961435 0.066689
0.959318 0.064126 0.961459 0.066747
0.959338 0.064183 0.961483 0.066804
0.959358 0.064240 0.961507 0.066862
0.959379 0.064297 0.961531 0.066920
0.959399 0.064354 0.961555 0.066977
0.959419 0.064411 0.961579 0.067035
0.959439 0.064468 0.961603 0.067092
0.959460 0.064525 0.961627 0.067150
0.959480 0.064581 0.961651 0.067207
0.959500 0.064638 0.961675 0.067265
0.959521 0.064695 0.961699 0.067322
0.959541 0.064752 0.961724 0.067380
0.959562 0.064808 0.961748 0.067437
0.959582 0.064865 0.961772 0.067494
0.959603 0.064921 0.961796 0.067551
0.959623 0.064978 0.961820 0.067609
0.959644 0.065034 0.961845 0.067666
0.959664 0.065091 0.961869 0.067723
0.959685 0.065147 0.961893 0.067780
0.959705 0.065204 0.961918 0.067837
0.959726 0.065260 0.961942 0.067894
0.959746 0.065316 0.961967 0.067951
0.959767 0.065373 0.961991 0.068008
0.959788 0.065429 0.962015 0.068065
0.959808 0.065485 0.962040 0.068122
0.959829 0.065541 0.962064 0.068178
0.959850 0.065597 0.962089 0.068235
0.959871 0.065654 0.962113 0.068292
0.959891 0.065710 0.962138 0.068349
0.959912 0.065766 0.962162 0.068405
0.959933 0.065822 0.962187 0.068462
0.959954 0.065878 0.962212 0.068518
0.959975 0.065934 0.962236 0.068575
0.959995 0.065990 0.962261 0.068631
0.960016 0.066045 0.962285 0.068688
0.960037 0.066101 0.962310 0.068744
0.960058 0.066157 0.962335 0.068801
0.960079 0.066213 0.962360 0.068857
0.960100 0.066269 0.962384 0.068913
0.960121 0.066324 0.962409 0.068970
0.960142 0.066380 0.962434 0.069026
0.960163 0.066436 0.962459 0.069082
0.960184 0.066491 0.962483 0.069138
0.960205 0.066547 0.962508 0.069194
0.960226 0.066602 0.962533 0.069250
0.960247 0.066658 0.962558 0.069306
0.960268 0.066713 0.962583 0.069362
0.960289 0.066769 0.962608 0.069418
0.960311 0.066824 0.962633 0.069474
0.960332 0.066879 0.962658 0.069530
0.960353 0.066935 0.962683 0.069586
0.960374 0.066990 0.962708 0.069641
0.960395 0.067045 0.962733 0.069697
0.960417 0.067101 0.962758 0.069753
0.960438 0.067156 0.962783 0.069808
0.960459 0.067211 0.962808 0.069864
0.960481 0.067266 0.962833 0.069920
0.960502 0.067321 0.962858 0.069975
0.960523 0.067376 0.962883 0.070031
0.960545 0.067431 0.962909 0.070086
0.960566 0.067486 0.962934 0.070141
0.960587 0.067541 0.962959 0.070197
0.960609 0.067596 0.962984 0.070252
0.960630 0.067651 0.963009 0.070307
0.960652 0.067706 0.963035 0.070363
0.960673 0.067760 0.963060 0.070418
0.960695 0.067815 0.963085 0.070473
0.960716 0.067870 0.963111 0.070528
0.960738 0.067925 0.963136 0.070583
0.960759 0.067979 0.963161 0.070638
0.960781 0.068034 0.963187 0.070693
0.960802 0.068089 0.963212 0.070748
0.960824 0.068143 0.963237 0.070803
0.960846 0.068198 0.963263 0.070858
0.960867 0.068252 0.963288 0.070913
0.960889 0.068307 0.963314 0.070967
0.960911 0.068361 0.963339 0.071022
0.960933 0.068415 0.963365 0.071077
0.960954 0.068470 0.963390 0.071132
0.960976 0.068524 0.963416 0.071186
0.960998 0.068578 0.963442 0.071241
0.961020 0.068633 0.963467 0.071295
0.961041 0.068687 0.963493 0.071350
0.961063 0.068741 0.963519 0.071404
0.961085 0.068795 0.963544 0.071459
0.961107 0.068849 0.963570 0.071513
0.961129 0.068903 0.963596 0.071567
0.961151 0.068957 0.963621 0.071622
0.961173 0.069011 0.963647 0.071676
0.961195 0.069065 0.963673 0.071730
0.961217 0.069119 0.963699 0.071784
0.961239 0.069173 0.963724 0.071838
0.961261 0.069227 0.963750 0.071893
0.961283 0.069281 0.963776 0.071947
0.961305 0.069334 0.963802 0.072001
0.961327 0.069388 0.963828 0.072055
0.961349 0.069442 0.963854 0.072108
0.961371 0.069495 0.963880 0.072162
0.961393 0.069549 0.963906 0.072216
0.961415 0.069603 0.963932 0.072270
0.961438 0.069656 0.963958 0.072324
0.961460 0.069710 0.963984 0.072377
0.961482 0.069763 0.964010 0.072431
0.961504 0.069817 0.964036 0.072485
0.961526 0.069870 0.964062 0.072538
0.961549 0.069923 0.964088 0.072592
0.961571 0.069977 0.964114 0.072645
0.961593 0.070030 0.964140 0.072699
0.961616 0.070083 0.964166 0.072752
0.961638 0.070137 0.964192 0.072806
0.961660 0.070190 0.964218 0.072859
0.961683 0.070243 0.964245 0.072912
0.961705 0.070296 0.964271 0.072965
0.961727 0.070349 0.964297 0.073019
0.961750 0.070402 0.964323 0.073072
0.961772 0.070455 0.964350 0.073125
0.961795 0.070508 0.964376 0.073178
0.961817 0.070561 0.964402 0.073231
0.961840 0.070614 0.964428 0.073284
0.961862 0.070667 0.964455 0.073337
0.961885 0.070720 0.964481 0.073390
0.961908 0.070772 0.964508 0.073443
0.961930 0.070825 0.964534 0.073496
0.961953 0.070878 0.964560 0.073548
0.961975 0.070931 0.964587 0.073601
0.961998 0.070983 0.964613 0.073654
0.962021 0.071036 0.964640 0.073706
0.962043 0.071088 0.964666 0.073759
0.962066 0.071141 0.964693 0.073812
0.962089 0.071193 0.964719 0.073864
0.962112 0.071246 0.964746 0.073917
0.962134 0.071298 0.964772 0.073969
0.962157 0.071351 0.964799 0.074022
0.962180 0.071403 0.964826 0.074074
0.962203 0.071455 0.964852 0.074126
0.962226 0.071508 0.964879 0.074178
0.962248 0.071560 0.964906 0.074231
0.962271 0.071612 0.964932 0.074283
0.962294 0.071664 0.964959 0.074335
0.962317 0.071716 0.964986 0.074387
0.962340 0.071768 0.965013 0.074439
0.962363 0.071820 0.965039 0.074491
0.962386 0.071873 0.965066 0.074543
0.962409 0.071924 0.965093 0.074595
0.962432 0.071976 0.965120 0.074647
0.962455 0.072028 0.965147 0.074699
0.962478 0.072080 0.965173 0.074751
0.962501 0.072132 0.965200 0.074802
0.962524 0.072184 0.965227 0.074854
0.962547 0.072236 0.965254 0.074906
0.962570 0.072287 0.965281 0.074957
0.962594 0.072339 0.965308 0.075009
0.962617 0.072391 0.965335 0.075061
0.962640 0.072442 0.965362 0.075112
0.962663 0.072494 0.965389 0.075164
0.962686 0.072545 0.965416 0.075215
0.962710 0.072597 0.965443 0.075266
0.962733 0.072648 0.965470 0.075318
0.962756 0.072700 0.965497 0.075369
0.962779 0.072751 0.965524 0.075420
0.962803 0.072802 0.965551 0.075471
0.962826 0.072854 0.965578 0.075523
0.962849 0.072905 0.965606 0.075574
0.962873 0.072956 0.965633 0.075625
0.962896 0.073007 0.965660 0.075676
0.962920 0.073058 0.965687 0.075727
0.962943 0.073110 0.965714 0.075778
0.962967 0.073161 0.965742 0.075829
0.962990 0.073212 0.965769 0.075879
0.963013 0.073263 0.965796 0.075930
0.963037 0.073314 0.965824 0.075981
0.963061 0.073364 0.965851 0.076032
0.963084 0.073415 0.965878 0.076082
0.963108 0.073466 0.965906 0.076133
0.963131 0.073517 0.965933 0.076184
0.963155 0.073568 0.965960 0.076234
0.963178 0.073619 0.965988 0.076285
0.963202 0.073669 0.966015 0.076335
0.963226 0.073720 0.966043 0.076385
0.963249 0.073770 0.966070 0.076436
0.963273 0.073821 0.966098 0.076486
0.963297 0.073872 0.966125 0.076536
0.963320 0.073922 0.966153 0.076587
0.963344 0.073973 0.966180 0.076637
0.963368 0.074023 0.966208 0.076687
0.963392 0.074073 0.966235 0.076737
0.963416 0.074124 0.966263 0.076787
0.963439 0.074174 0.966290 0.076837
0.963463 0.074224 0.966318 0.076887
0.963487 0.074274 0.966346 0.076937
0.963511 0.074325 0.966373 0.076987
0.963535 0.074375 0.966401 0.077037
0.963559 0.074425 0.966429 0.077087
0.963583 0.074475 0.966457 0.077136
0.963607 0.074525 0.966484 0.077186
0.963631 0.074575 0.966512 0.077236
0.963655 0.074625 0.966540 0.077285
0.963679 0.074675 0.966568 0.077335
0.963703 0.074725 0.966595 0.077384
0.963727 0.074775 0.966623 0.077434
0.963751 0.074824 0.966651 0.077483
0.963775 0.074874 0.966679 0.077533
0.963799 0.074924 0.966707 0.077582
0.963823 0.074974 0.966735 0.077631
0.963847 0.075023 0.966763 0.077681
0.963871 0.075073 0.966791 0.077730
0.963895 0.075122 0.966818 0.077779
0.963920 0.075172 0.966846 0.077828
0.963944 0.075221 0.966874 0.077877
0.963968 0.075271 0.966902 0.077926
0.963992 0.075320 0.966930 0.077975
0.964017 0.075370 0.966958 0.078024
0.964041 0.075419 0.966987 0.078073
0.964065 0.075468 0.967015 0.078122
0.964090 0.075518 0.967043 0.078171
0.964114 0.075567 0.967071 0.078220
0.964138 0.075616 0.967099 0.078268
0.964163 0.075665 0.967127 0.078317
0.964187 0.075714 0.967155 0.078366
0.964211 0.075763 0.967183 0.078414
0.964236 0.075812 0.967212 0.078463
0.964260 0.075861 0.967240 0.078511
0.964285 0.075910 0.967268 0.078560
0.964309 0.075959 0.967296 0.078608
0.964334 0.076008 0.967325 0.078657
0.964358 0.076057 0.967353 0.078705
0.964383 0.076106 0.967381 0.078753
0.964407 0.076154 0.967409 0.078801
0.964432 0.076203 0.967438 0.078850
0.964456 0.076252 0.967466 0.078898
0.964481 0.076300 0.967494 0.078946
0.964506 0.076349 0.967523 0.078994
0.964530 0.076398 0.967551 0.079042
0.964555 0.076446 0.967580 0.079090
0.964580 0.076495 0.967608 0.079138
0.964604 0.076543 0.967637 0.079186
